rolename,path,policyname,policytype,effect,service,action,arn,principal
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,chime,ListDelegates,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,chime,ListDirectories,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,chime,ListDomains,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,chime,ListGroups,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,chime,ListMediaCapturePipelines,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,chime,ListMediaInsightsPipelineConfigurations,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,chime,ListMediaPipelineKinesisVideoStreamPools,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,chime,ListMediaPipelines,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,chime,ListMeetingEvents,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,chime,ListMeetingTags,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,chime,ListMeetings,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,chime,ListMeetingsReportData,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,chime,ListPhoneNumberOrders,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,chime,ListPhoneNumbers,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,chime,ListProxySessions,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,chime,ListRoomMemberships,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,chime,ListRooms,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,chime,ListSipMediaApplications,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,chime,ListSipRules,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,chime,ListSubChannels,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,chime,ListSupportedPhoneNumberCountries,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,chime,ListTagsForResource,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,chime,ListUsers,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,chime,ListVoiceConnectorGroups,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,chime,ListVoiceConnectorTerminationCredentials,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,chime,ListVoiceConnectors,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,chime,ListVoiceProfileDomains,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,chime,ListVoiceProfiles,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloud9,DescribeEC2Remote,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloud9,DescribeEnvironmentMemberships,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloud9,DescribeEnvironmentStatus,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloud9,DescribeEnvironments,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloud9,DescribeSSHRemote,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloud9,ListEnvironments,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,clouddirectory,ListDirectories,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudformation,DescribeStackDriftDetectionStatus,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudformation,DescribeStackEvents,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudformation,DescribeStackInstance,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudformation,DescribeStackResource,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudformation,DescribeStackResourceDrifts,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudformation,DescribeStackResources,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudformation,DescribeStackSet,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudformation,DescribeStackSetOperation,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudformation,DescribeStacks,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudformation,GetStackPolicy,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudformation,GetTemplate,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudformation,ListStackInstanceResourceDrifts,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudformation,ListStackInstances,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudformation,ListStackResources,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudformation,ListStackSetAutoDeploymentTargets,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudformation,ListStackSetOperationResults,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudformation,ListStackSetOperations,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudformation,ListStackSets,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudformation,ListStacks,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,GetCachePolicy,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,GetCachePolicyConfig,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,GetCloudFrontOriginAccessIdentity,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,GetCloudFrontOriginAccessIdentityConfig,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,GetContinuousDeploymentPolicy,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,GetContinuousDeploymentPolicyConfig,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,GetDistribution,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,GetDistributionConfig,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,GetFieldLevelEncryption,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,GetFieldLevelEncryptionConfig,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,GetFieldLevelEncryptionProfile,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,GetFieldLevelEncryptionProfileConfig,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,GetFunction,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,GetInvalidation,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,GetKeyGroup,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,GetKeyGroupConfig,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,GetMonitoringSubscription,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,GetOriginAccessControl,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,GetOriginAccessControlConfig,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,GetOriginRequestPolicy,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,GetOriginRequestPolicyConfig,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,GetPublicKey,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,GetPublicKeyConfig,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,GetRealtimeLogConfig,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,GetResponseHeadersPolicy,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,GetResponseHeadersPolicyConfig,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,GetSavingsPlan,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,GetStreamingDistribution,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,GetStreamingDistributionConfig,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,ListCachePolicies,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,ListCloudFrontOriginAccessIdentities,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,ListConflictingAliases,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,ListContinuousDeploymentPolicies,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,ListDistributions,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,ListDistributionsByCachePolicyId,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,ListDistributionsByKeyGroup,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,ListDistributionsByLambdaFunction,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,ListDistributionsByOriginRequestPolicyId,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,ListDistributionsByRealtimeLogConfig,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,ListDistributionsByResponseHeadersPolicyId,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,ListDistributionsByWebACLId,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,ListFieldLevelEncryptionConfigs,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,ListFieldLevelEncryptionProfiles,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,ListFunctions,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,ListInvalidations,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,ListKeyGroups,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,ListKeyValueStores,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,ListOriginAccessControls,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,ListOriginRequestPolicies,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,ListPublicKeys,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,ListRateCards,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,ListRealtimeLogConfigs,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,ListResponseHeadersPolicies,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,ListSavingsPlans,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,ListStreamingDistributions,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,ListTagsForResource,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudfront,ListUsages,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudsearch,DescribeDomainEndpointOptions,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudsearch,DescribeDomains,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudsearch,DescribeServiceAccessPolicies,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudtrail,DescribeTrails,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudtrail,GetEventSelectors,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudtrail,GetInsightSelectors,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudtrail,GetTrail,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudtrail,GetTrailStatus,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudtrail,ListTags,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudtrail,ListTrails,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudtrail,LookupEvents,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudwatch,DescribeAlarmHistory,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudwatch,DescribeAlarms,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudwatch,DescribeAlarmsForMetric,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudwatch,DescribeAnomalyDetectors,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudwatch,DescribeInsightRules,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudwatch,GetDashboard,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudwatch,ListDashboards,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,cloudwatch,ListTagsForResource,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,codeartifact,GetDomainPermissionsPolicy,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,codeartifact,GetRepositoryPermissionsPolicy,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,codeartifact,ListRepositories,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,codebuild,BatchGetProjects,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,codebuild,GetResourcePolicy,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,codebuild,ListProjects,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,codecommit,BatchGetRepositories,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,codecommit,GetBranch,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,codecommit,GetObjectIdentifier,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,codecommit,GetRepository,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,codecommit,GetRepositoryTriggers,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,codecommit,ListApprovalRuleTemplates,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,codecommit,ListAssociatedApprovalRuleTemplatesForRepository,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,codecommit,ListBranches,*,
